,Open,neg,neu,pos,compound,label
1591,17.547142,0.036,0.854,0.11,0.9643,0
1592,17.3925,0.054,0.855,0.092,0.6808,1
1593,17.493929,0.05,0.809,0.141,0.9552,1
1594,17.768215,0.077,0.827,0.096,0.6601,1
1595,17.885357,0.089,0.774,0.137,0.9393,1
1596,17.856428,0.016,0.781,0.203,0.9959,1
1597,18.2775,0.047,0.882,0.071,0.7351,1
1598,18.800358,0.045,0.895,0.06,0.7311,0
1599,18.535715,0.018,0.861,0.122,0.9872,1
1600,18.75,0.097,0.795,0.108,0.5719,1
1601,18.975714,0.066,0.806,0.128,0.9382,0
1602,18.894285,0.086,0.858,0.056,-0.4767,1
1603,19.1525,0.008,0.912,0.08,0.9063,0
1604,18.557501,0.097,0.826,0.076,-0.8002,1
1605,18.75,0.013,0.864,0.123,0.8896,0
1606,18.715,0.101,0.844,0.055,-0.9031,0
1607,18.610714,0.048,0.88,0.072,0.688,1
1608,18.735001,0.151,0.774,0.075,-0.9154,1
1609,18.719643,0.013,0.888,0.099,0.9676,0
1610,18.556429,0.057,0.842,0.101,0.886,0
1611,18.377857,0.084,0.852,0.064,-0.7684,1
1612,18.571072,0.041,0.873,0.086,0.941,0
1613,18.488214,0.067,0.876,0.057,-0.3548,1
1614,18.5,0.042,0.898,0.061,0.7476,1
1615,18.671785,0.028,0.889,0.084,0.9429,1
1616,18.806429,0.043,0.89,0.067,0.5267,0
1617,18.749643,0.052,0.823,0.125,0.9758,0
1618,18.536785,0.088,0.787,0.125,0.9274,1
1619,18.543928,0.07,0.761,0.169,0.9912,0
1620,18.485714,0.058,0.822,0.12,0.9516,1
1621,18.554285,0.082,0.816,0.102,0.8589,1
1622,18.607857,0.018,0.843,0.138,0.9918,1
1623,18.718571,0.018,0.874,0.107,0.9799,1
1624,19.153929,0.009,0.876,0.115,0.9837,1
1625,19.624287,0.054,0.833,0.113,0.5859,1
1626,19.939285,0.019,0.922,0.058,0.8481,1
1627,20.196428,0.013,0.932,0.055,0.8176,0
1628,20.451786,0.025,0.901,0.074,0.9125,0
1629,20.206785,0.028,0.9,0.072,0.7968,0
1630,20.127857,0.049,0.782,0.169,0.9937,1
1631,20.25,0.074,0.791,0.135,0.974,0
1632,20.076429,0.064,0.791,0.145,0.9823,0
1633,20.101786,0.075,0.769,0.157,0.9678,0
1634,19.822144,0.029,0.859,0.111,0.9809,1
1635,19.850357,0.029,0.859,0.112,0.9551,0
1636,19.632143,0.067,0.838,0.094,0.8658,1
1637,19.625,0.058,0.82,0.121,0.9541,0
1638,19.479643,0.068,0.878,0.054,-0.2732,1
1639,20.285715,0.039,0.852,0.109,0.9738,1
1640,20.353214,0.047,0.879,0.074,0.6369,0
1641,20.289286,0.01,0.796,0.194,0.9971,0
1642,19.909286,0.102,0.748,0.15,0.5719,0
1643,19.791786,0.027,0.883,0.09,0.5647,1
1644,19.745001,0.014,0.9,0.086,0.9382,0
1645,19.194643,0.036,0.898,0.066,0.9089,1
1646,19.440001,0.011,0.941,0.048,0.822,0
1647,19.243214,0.042,0.851,0.107,0.9597,1
1648,19.528572,0.036,0.866,0.098,0.964,0
1649,19.279642,0.07,0.88,0.049,-0.3438,0
1650,18.925358,0.03,0.817,0.153,0.9842,1
1651,19.222143,0.063,0.868,0.069,-0.0237,1
1652,19.768572,0.075,0.834,0.091,0.7459,1
1653,19.817858,0.073,0.848,0.078,0.1182,0
1654,19.695715,0.099,0.815,0.086,-0.6687,0
1655,19.321072,0.045,0.861,0.094,0.9539,1
1656,19.675358,0.063,0.874,0.063,-0.1681,1
1657,19.640715,0.051,0.868,0.082,0.902,1
1658,19.785715,0.065,0.82,0.115,0.9552,0
1659,19.645357,0.06,0.786,0.153,0.988,1
1660,18.17,0.042,0.775,0.183,0.9744,0
1661,17.947857,0.088,0.84,0.072,-0.3102,0
1662,17.684999,0.044,0.861,0.095,0.8083,1
1663,18.066071,0.037,0.898,0.065,0.4999,1
1664,18.091429,0.019,0.891,0.089,0.964,1
1665,18.216429,0.051,0.815,0.134,0.9743,1
1666,18.620714,0.069,0.792,0.139,0.9716,0
1667,18.523571,0.05,0.854,0.096,0.8773,1
1668,18.950357,0.054,0.851,0.095,0.8116,1
1669,19.176786,0.054,0.871,0.075,0.6096,0
1670,19.094999,0.069,0.896,0.035,-0.8681,1
1671,19.373928,0.061,0.857,0.082,0.6249,1
1672,19.5,0.033,0.888,0.079,0.9129,0
1673,19.455357,0.005,0.893,0.102,0.9679,0
1674,19.035357,0.021,0.869,0.11,0.959,0
1675,19.028214,0.032,0.885,0.082,0.8504,0
1676,18.683929,0.022,0.886,0.092,0.967,1
1677,18.906429,0.076,0.832,0.092,0.8176,0
1678,18.700357,0.028,0.914,0.058,0.8718,0
1679,18.469286,0.058,0.866,0.075,0.903,1
1680,18.895714,0.039,0.815,0.147,0.7543,0
1681,18.964285,0.017,0.92,0.063,0.9169,1
1682,18.961428,0.004,0.878,0.118,0.989,1
1683,19.028214,0.023,0.846,0.131,0.9517,0
1684,18.967501,0.082,0.805,0.113,0.6715,0
1685,18.870001,0.045,0.853,0.102,0.9598,1
1686,19.123215,0.02,0.865,0.115,0.9836,1
1687,19.089643,0.027,0.843,0.13,0.9628,1
1688,19.194286,0.041,0.87,0.089,0.8276,0
1689,18.846428,0.072,0.859,0.069,0.1027,0
1690,18.782143,0.026,0.947,0.027,0.0772,1
1691,19.009285,0.007,0.938,0.055,0.7269,0
1692,18.924643,0.08,0.851,0.069,-0.6187,0
1693,18.997499,0.092,0.807,0.102,-0.1154,1
1694,19.339285,0.028,0.899,0.073,0.9117,1
1695,19.518572,0.046,0.856,0.097,0.9063,0
1696,19.286428,0.074,0.821,0.105,0.7519,0
1697,19.225714,0.075,0.814,0.111,0.5134,0
1698,19.258215,0,0.784,0.216,0.9875,0
1699,19.370714,0.064,0.873,0.063,-0.1298,1
1700,19.335358,0.045,0.84,0.115,0.9628,0
1701,19.278929,0.097,0.802,0.101,0.0145,0
1702,18.857857,0.067,0.865,0.068,0.2846,0
1703,18.756786,0.064,0.829,0.107,0.9125,0
1704,18.665714,0.032,0.874,0.095,0.9748,1
1705,18.952858,0.063,0.879,0.058,-0.2238,0
1706,18.535715,0.054,0.82,0.126,0.9822,1
1707,18.639286,0.041,0.837,0.121,0.9328,0
1708,18.581072,0.074,0.814,0.112,0.7615,0
1709,18.501785,0.072,0.856,0.072,0.4882,1
1710,18.571428,0.038,0.933,0.03,-0.2485,1
1711,18.762142,0.086,0.833,0.082,-0.6478,1
1712,18.868214,0.095,0.838,0.067,-0.8105,1
1713,18.895,0.074,0.756,0.171,0.9861,0
1714,20.293215,0.1,0.772,0.129,0.8355,0
1715,20.161785,0.064,0.876,0.06,-0.0772,1
1716,20.457144,0.106,0.766,0.128,0.1285,1
1717,21.205,0.146,0.718,0.136,-0.3919,0
1718,21.165714,0.036,0.882,0.082,0.7269,0
1719,21.142857,0.127,0.718,0.155,0.7964,0
1720,21.155001,0.047,0.813,0.141,0.9755,1
1721,21.076429,0.109,0.787,0.104,0.3071,1
1722,21.492857,0.07,0.87,0.06,-0.6597,0
1723,21.258928,0,0.948,0.052,0.8047,0
1724,21.008928,0.039,0.894,0.066,0.7579,0
1725,20.876429,0.012,0.95,0.037,0.8458,1
1726,20.981785,0.076,0.812,0.111,0.82,1
1727,21.142857,0.028,0.919,0.053,0.6848,1
1728,21.158215,0.064,0.838,0.099,0.6767,1
1729,21.239286,0.027,0.905,0.067,0.4854,0
1730,21.022499,0.047,0.89,0.064,0.5204,1
1731,21.351786,0.019,0.849,0.132,0.9901,1
1732,21.589643,0.007,0.874,0.119,0.9812,1
1733,21.565357,0.047,0.835,0.119,0.9745,1
1734,21.664286,0.06,0.807,0.133,0.9671,1
1735,21.6875,0.02,0.862,0.118,0.9712,1
1736,21.995714,0.102,0.804,0.094,-0.7269,1
1737,22.357857,0.155,0.799,0.046,-0.891,0
1738,22.423214,0.039,0.884,0.077,0.5859,1
1739,22.785,0.014,0.917,0.069,0.8143,0
1740,22.641428,0.036,0.839,0.125,0.9713,0
1741,22.445,0.014,0.887,0.099,0.9477,1
1742,22.765715,0.049,0.88,0.071,0.6545,1
1743,23.078571,0.039,0.916,0.045,0,1
1744,23.210714,0.053,0.866,0.081,0.6597,0
1745,23.174999,0.054,0.838,0.108,0.9429,1
1746,23.532499,0.056,0.87,0.074,0.7414,0
1747,23.51,0.078,0.86,0.062,-0.6542,0
1748,23.049999,0.096,0.817,0.087,-0.5838,0
1749,23.077499,0.029,0.824,0.147,0.9788,0
1750,23.067499,0.067,0.799,0.134,0.9656,0
1751,23.0725,0.068,0.88,0.053,-0.6652,0
1752,22.9625,0.119,0.812,0.068,-0.9102,0
1753,22.83,0.04,0.817,0.143,0.982,0
1754,22.6875,0.065,0.795,0.14,0.8885,0
1755,22.5525,0.074,0.845,0.082,0.2263,1
1756,22.592501,0.038,0.892,0.07,0.7783,1
1757,22.705,0.021,0.893,0.086,0.8462,1
1758,23.025,0.126,0.725,0.149,0.1513,1
1759,23.379999,0.07,0.823,0.107,0.5267,0
1760,23.467501,0.094,0.841,0.065,-0.872,0
1761,23.4175,0.091,0.89,0.02,-0.9464,1
1762,23.535,0.01,0.911,0.079,0.9313,1
1763,24.067499,0.046,0.846,0.108,0.9331,0
1764,23.860001,0.077,0.871,0.052,-0.6808,0
1765,23.440001,0.052,0.92,0.028,-0.6049,1
1766,23.84,0.05,0.909,0.041,-0.1531,0
1767,23.965,0.044,0.844,0.113,0.875,1
1768,24.200001,0.015,0.91,0.075,0.9008,0
1769,24.2425,0.035,0.882,0.084,0.93,0
1770,23.7575,0.021,0.9,0.079,0.9153,0
1771,23.405001,0.032,0.916,0.052,0.4767,1
1772,23.747499,0.011,0.917,0.072,0.9193,0
1773,23.67,0.035,0.87,0.094,0.9517,1
1774,23.855,0.059,0.828,0.114,0.9246,1
1775,24.26,0.08,0.819,0.101,0.4678,0
1776,24.2125,0.038,0.795,0.168,0.9912,1
1777,24.455,0,0.898,0.102,0.6124,1
1778,24.8325,0.096,0.794,0.11,0.0516,0
1779,24.290001,0,0.951,0.049,0.5227,0
1780,23.725,0.108,0.822,0.07,-0.9288,1
1781,24.092501,0,0.9,0.1,0.891,0
1782,23.6875,0.026,0.854,0.12,0.9754,1
1783,23.7325,0.04,0.892,0.068,0.7026,0
1784,23.565001,0.122,0.803,0.075,-0.9517,1
1785,23.817499,0.048,0.865,0.087,0.8524,1
1786,24.01,0.023,0.88,0.098,0.9538,0
1787,24.0375,0.105,0.756,0.138,0.8294,1
1788,24.3325,0.039,0.78,0.181,0.995,1
1789,24.475,0.033,0.856,0.111,0.9524,1
1790,24.622499,0.084,0.739,0.177,0.9548,1
1791,24.852501,0.012,0.882,0.107,0.9638,1
1792,25.110001,0.056,0.89,0.054,0.101,1
1793,25.1425,0.062,0.891,0.046,-0.3832,1
1794,25.0725,0.08,0.874,0.046,-0.6808,1
1795,25.4475,0.091,0.842,0.067,-0.7351,0
1796,25.355,0.062,0.841,0.097,0.765,0
1797,25.254999,0.07,0.824,0.106,0.8316,1
1798,25.397499,0.09,0.82,0.09,-0.4678,1
1799,25.764999,0.051,0.889,0.06,0.5346,1
1800,25.775,0.096,0.838,0.066,-0.8074,0
1801,24.7125,0.041,0.902,0.057,0.1779,0
1802,24.700001,0.048,0.862,0.09,0.9337,1
1803,24.825001,0.044,0.874,0.082,0.8608,0
1804,24.77,0.042,0.898,0.061,0.8519,0
1805,24.502501,0.069,0.815,0.115,0.9092,1
1806,25.102501,0.063,0.82,0.117,0.9367,1
1807,25.3025,0.032,0.891,0.076,0.9152,1
1808,25.702499,0.029,0.848,0.123,0.9789,0
1809,24.950001,0.06,0.824,0.117,0.932,1
1810,25.317499,0.088,0.853,0.059,-0.9001,1
1811,25.4825,0.072,0.816,0.112,0.8689,0
1812,25.450001,0.009,0.896,0.094,0.9705,0
1813,25.15,0.078,0.818,0.104,0.9072,1
1814,25.127501,0.082,0.863,0.054,-0.8834,0
1815,24.6325,0.084,0.856,0.06,-0.8942,1
1816,24.6625,0.106,0.859,0.034,-0.8481,1
1817,25.202499,0.04,0.899,0.061,0.5267,0
1818,25.147499,0.061,0.808,0.131,0.9756,0
1819,24.817499,0.045,0.891,0.065,0.704,1
1820,24.860001,0.03,0.831,0.139,0.9841,1
1821,24.8575,0.07,0.823,0.107,0.8945,0
1822,24.690001,0.053,0.839,0.108,0.9593,1
1823,25.385,0.016,0.839,0.145,0.9935,0
1824,25.172501,0.065,0.887,0.048,-0.6124,1
1825,25.3325,0.031,0.822,0.147,0.9862,0
1826,25.0975,0.066,0.846,0.088,0.8022,0
1827,24.4925,0.032,0.859,0.109,0.9768,0
1828,23.887501,0.048,0.903,0.049,0.3716,1
1829,24.375,0.015,0.89,0.095,0.9733,1
1830,24.58,0.061,0.841,0.098,0.9306,1
1831,25.754999,0.038,0.851,0.111,0.9856,0
1832,25.709999,0.041,0.789,0.17,0.9941,1
1833,26.02,0.082,0.755,0.163,0.9863,1
1834,26.295,0.102,0.83,0.068,-0.802,1
1835,26.2125,0.038,0.843,0.119,0.9834,1
1836,26.35,0.017,0.855,0.128,0.9325,1
1837,26.74,0.046,0.853,0.101,0.8201,1
1838,27.002501,0.024,0.849,0.128,0.9855,0
1839,27.055,0.028,0.883,0.09,0.9413,1
1840,27.34,0.07,0.86,0.07,0.296,0
1841,27.275,0.075,0.854,0.072,0.3065,0
1842,27.15,0.02,0.912,0.068,0.933,1
1843,27.1875,0.015,0.851,0.134,0.9921,1
1844,27.254999,0.034,0.881,0.085,0.9146,0
1845,27.174999,0.079,0.81,0.11,0.8136,1
1846,27.344999,0.047,0.919,0.034,-0.5023,1
1847,27.950001,0.044,0.837,0.119,0.9667,1
1848,28.2875,0.112,0.809,0.079,-0.9131,1
1849,28.567499,0.023,0.858,0.119,0.9901,0
1850,28.485001,0.056,0.821,0.123,0.9615,1
1851,28.860001,0.009,0.94,0.051,0.9062,0
1852,28.727501,0.015,0.888,0.097,0.9769,1
1853,29.377501,0.066,0.871,0.063,-0.2111,0
1854,29.2125,0.029,0.885,0.086,0.8911,1
1855,29.7675,0.131,0.782,0.086,-0.9497,0
1856,29.485001,0.045,0.833,0.122,0.97,1
1857,29.702499,0.068,0.845,0.086,0.7783,0
1858,28.375,0.056,0.834,0.109,0.8215,1
1859,28.9375,0.054,0.847,0.099,0.8696,1
1860,28.942499,0.038,0.895,0.067,0.7227,0
1861,28.997499,0.072,0.86,0.068,-0.3008,0
1862,28.525,0.061,0.874,0.065,0.4404,0
1863,27.547501,0.025,0.769,0.206,0.9956,1
1864,28.602501,0.039,0.871,0.09,0.8677,0
1865,28.065001,0.099,0.807,0.093,-0.2297,0
1866,27.615,0.05,0.873,0.076,0.6697,0
1867,27.674999,0.024,0.884,0.092,0.9393,0
1868,26.592501,0.058,0.864,0.079,0.5719,1
1869,26.780001,0.08,0.847,0.072,-0.296,1
1870,27.967501,0.045,0.898,0.056,0.7096,1
1871,28.065001,0.057,0.886,0.056,0.3919,0
1872,28.040001,0.017,0.867,0.116,0.9059,1
1873,28.307501,0.066,0.821,0.113,0.9167,0
1874,28.145,0.032,0.817,0.151,0.9831,0
1875,28.025,0.054,0.885,0.061,0.2263,1
1876,28.4475,0.05,0.883,0.067,0.3204,1
1877,28.41,0,1,0,0,0
1878,27.8475,0.046,0.841,0.113,0.9659,0
1879,27.0725,0.049,0.835,0.115,0.9524,0
1880,26.635,0.031,0.85,0.118,0.8225,0
1881,26.799999,0.031,0.848,0.121,0.9761,1
1882,27.307501,0.049,0.863,0.088,0.9072,1
1883,28.1675,0.075,0.888,0.037,-0.9072,0
1884,28.15,0.076,0.852,0.072,-0.4785,0
1885,27.8575,0.022,0.897,0.082,0.8398,0
1886,27.26,0.046,0.862,0.091,0.9081,1
1887,27.5,0.033,0.923,0.044,0.3506,0
1888,26.7575,0.094,0.851,0.055,-0.8885,0
1889,26.959999,0.067,0.841,0.092,0.4215,1
1890,27.237499,0.037,0.886,0.077,0.8591,1
1891,27.565001,0.012,0.938,0.05,0.8074,1
1892,28.075001,0.035,0.87,0.096,0.7717,1
1893,28.434999,0.089,0.779,0.132,0.9332,0
1894,28.105,0.087,0.8,0.113,0.8625,0
1895,29.407499,0,0.918,0.082,0.7096,0
1896,29.08,0.019,0.814,0.166,0.9847,1
1897,29.6,0.081,0.862,0.057,-0.8241,0
1898,29.512501,0.073,0.842,0.084,0.5267,1
1899,29.625,0.105,0.816,0.078,-0.0258,1
1900,29.625,0.07,0.827,0.103,0.9446,1
1901,30.004999,0.061,0.877,0.062,0.5197,0
1902,30.004999,0.027,0.913,0.06,0.7783,0
1903,29.637501,0.062,0.852,0.086,0.4234,1
1904,30.0425,0.102,0.806,0.092,-0.4019,1
1905,30.692499,0.016,0.945,0.04,0.6428,1
1906,31.514999,0.009,0.906,0.085,0.959,1
1907,31.82,0.075,0.835,0.09,0.2732,0
1908,31.872499,0.026,0.861,0.112,0.9371,1
1909,31.907499,0.023,0.91,0.067,0.8968,1
1910,32.119999,0.009,0.961,0.03,0.6753,0
1911,32.154999,0.007,0.972,0.021,0.5647,1
1912,32.505001,0.056,0.847,0.097,0.8442,1
1913,33.235001,0.013,0.962,0.026,0.34,0
1914,32.197498,0.089,0.852,0.059,-0.91,1
1915,32.5,0.136,0.763,0.101,-0.9231,0
1916,32.3125,0.039,0.861,0.099,0.9717,0
1917,32.240002,0.077,0.856,0.068,0.128,1
1918,32.275002,0.074,0.879,0.047,-0.6808,0
1919,32.145,0.033,0.874,0.092,0.9584,0
1920,32.099998,0.059,0.844,0.097,0.9171,0
1921,31.99,0.019,0.91,0.071,0.9245,0
1922,31.602501,0.01,0.882,0.108,0.968,0
1923,31.1875,0.101,0.841,0.058,-0.9253,0
1924,30.577499,0.07,0.867,0.062,-0.128,1
1925,31.1,0.057,0.877,0.066,0.34,0
1926,30.969999,0.011,0.897,0.093,0.9586,1
1927,31.475,0.168,0.743,0.09,-0.9747,1
1928,31.75,0.037,0.856,0.107,0.9789,1
1929,32.1875,0.035,0.874,0.091,0.9372,0
1930,32.0625,0.019,0.848,0.133,0.9811,0
1931,31.780001,0.06,0.844,0.095,0.8405,1
1932,31.807501,0.015,0.874,0.11,0.9748,0
1933,31.635,0.031,0.891,0.078,0.9098,0
1934,30.690001,0,0.903,0.097,0.9761,1
1935,31.1425,0.027,0.869,0.103,0.9397,0
1936,31.012501,0,1,0,0,1
1937,31.205,0.042,0.813,0.145,0.9903,0
1938,31.2575,0.015,0.83,0.155,0.9931,1
1939,31.1175,0.092,0.838,0.07,-0.4821,1
1940,31.4625,0.013,0.902,0.085,0.9404,0
1941,31.4625,0.053,0.864,0.082,0.7615,1
1942,31.487499,0.037,0.869,0.094,0.9557,1
1943,32.092499,0.047,0.849,0.104,0.9422,0
1944,31.75,0.048,0.808,0.144,0.9839,0
1945,31.602501,0.106,0.812,0.081,-0.9097,1
1946,31.57,0.067,0.879,0.054,-0.7232,0
1947,31.387501,0.119,0.841,0.039,-0.9744,0
1948,31.3925,0.03,0.891,0.079,0.8841,1
1949,32.025002,0.054,0.869,0.077,0.7311,0
1950,31.747499,0.032,0.898,0.07,0.8555,1
1951,32.075001,0.027,0.931,0.042,0.296,1
1952,32.622501,0.037,0.888,0.075,0.9194,0
1953,33.077499,0.041,0.872,0.087,0.9293,1
1954,33.615002,0.075,0.841,0.083,0.0772,0
1955,32.540001,0.186,0.814,0,-0.9217,0
1956,32.16,0.045,0.846,0.109,0.9332,0
1957,31.525,0.048,0.884,0.067,0.7506,1
1958,32.375,0.019,0.949,0.031,0.3182,0
1959,32.037498,0.091,0.853,0.055,-0.8869,0
1960,31.192499,0.017,0.848,0.135,0.9851,1
1961,31.67,0.07,0.861,0.068,-0.7681,1
1962,31.8475,0.072,0.848,0.08,-0.1027,0
1963,31.4,0.03,0.84,0.13,0.9732,1
1964,31.5375,0.079,0.758,0.163,0.9686,0
1965,31.852501,0.097,0.752,0.151,0.9632,1
1966,32.267502,0.029,0.87,0.101,0.9493,0
1967,32.095001,0.066,0.771,0.163,0.9862,1
1968,32.672501,0.108,0.804,0.088,-0.7584,0
1969,32.5,0.059,0.866,0.074,0.5647,1
1970,32.517502,0.013,0.928,0.059,0.5267,1
1971,32.900002,0.162,0.758,0.08,-0.8744,1
1972,33.150002,0.045,0.865,0.09,0.8999,0
1973,32.584999,0.034,0.904,0.062,0.8394,1
1974,32.965,0.113,0.76,0.127,0.4387,0
1975,32.807499,0,0.849,0.151,0.8834,0
1976,32.57,0.038,0.908,0.054,0.4588,1
1977,32.465,0.026,0.868,0.107,0.9776,1
1978,32.665001,0.017,0.814,0.169,0.994,0
1979,32.395,0.045,0.844,0.111,0.972,0
1980,32.375,0.052,0.849,0.099,0.9163,0
1981,32.224998,0.02,0.866,0.114,0.9794,0
1982,31.674999,0.032,0.919,0.05,0.3832,1
1983,31.98,0.039,0.881,0.08,0.9022,1
1984,32.294998,0.034,0.9,0.066,0.7579,0
1985,32.047501,0.051,0.819,0.13,0.982,0
1986,31.525,0.049,0.908,0.043,-0.4854,1
1987,31.93,0.021,0.88,0.099,0.9814,0
1988,31.807501,0.06,0.81,0.13,0.969,1
1989,31.9275,0.057,0.845,0.099,0.6705,0
1990,31.872499,0.058,0.848,0.094,0.8316,1
1991,31.870001,0.056,0.861,0.084,0.7471,0
1992,31.8025,0.037,0.875,0.087,0.9246,1
1993,32.215,0.054,0.813,0.133,0.9684,0
1994,31.9175,0.035,0.848,0.118,0.9741,0
1995,31.365,0.048,0.884,0.068,0.1901,0
1996,31.3925,0,0.849,0.151,0.7906,0
1997,31.725,0.054,0.81,0.136,0.9785,0
1998,31.6075,0.027,0.827,0.146,0.9872,1
1999,31.235001,0.018,0.861,0.122,0.8882,1
2000,31.4725,0.04,0.849,0.111,0.9586,0
2001,31.120001,0.038,0.854,0.108,0.975,0
2002,30.9625,0.039,0.874,0.087,0.9255,0
2003,30.485001,0.063,0.913,0.025,-0.714,1
2004,31.2575,0.044,0.914,0.042,-0.128,1
2005,31.51,0.069,0.861,0.069,0.2382,0
2006,31.43,0.031,0.908,0.062,0.6369,1
2007,31.934999,0.02,0.895,0.085,0.9646,1
2008,32.27,0,0.817,0.183,0.995,1
2009,32.7425,0.041,0.869,0.09,0.8897,1
2010,33.212502,0.083,0.722,0.195,0.9988,0
2011,30.497499,0.053,0.744,0.204,0.9992,1
2012,31.549999,0.042,0.799,0.159,0.9901,0
2013,31.33,0.035,0.819,0.145,0.964,0
2014,30.772499,0.066,0.834,0.099,0.8426,0
2015,30.844999,0.109,0.826,0.065,-0.782,0
2016,30.7875,0,0.909,0.091,0.4588,0
2017,30.58,0.056,0.898,0.046,-0.09,1
2018,30.375,0.013,0.904,0.083,0.9153,0
2019,29.355,0.008,0.925,0.066,0.9382,0
2020,28.237499,0.046,0.912,0.041,-0.0018,1
2021,28.9925,0.043,0.907,0.051,0.3261,0
2022,28.645,0.034,0.91,0.056,0.7812,1
2023,29.1325,0.024,0.905,0.071,0.9186,1
2024,29.452499,0.053,0.829,0.118,0.9559,0
2025,28.1325,0.066,0.804,0.13,0.9513,1
2026,29.01,0.056,0.861,0.083,0.7845,0
2027,28.58,0.062,0.825,0.113,0.9299,1
2028,29.01,0.081,0.818,0.101,0.631,1
2029,29.1075,0.133,0.753,0.115,-0.5574,1
2030,29.025,0.026,0.892,0.082,0.9127,0
2031,28.52,0.077,0.826,0.097,0.5653,0
2032,27.6075,0.084,0.792,0.124,0.9269,0
2033,23.717501,0.106,0.787,0.108,-0.5302,1
2034,27.7775,0.054,0.848,0.098,0.9231,0
2035,26.772499,0.057,0.857,0.086,0.743,1
2036,28.057501,0.048,0.872,0.08,0.6808,1
2037,28.0425,0.055,0.858,0.087,0.6369,1
2038,28.0075,0.088,0.882,0.03,-0.7269,1
2039,27.5375,0.028,0.822,0.149,0.9799,0
2040,27.557501,0.017,0.871,0.111,0.9843,1
2041,28.122499,0.06,0.828,0.111,0.9231,0
2042,27.2425,0.043,0.869,0.088,0.8151,1
2043,27.9375,0.076,0.781,0.143,0.9694,1
2044,28.440001,0.016,0.89,0.095,0.9764,0
2045,27.567499,0.007,0.901,0.092,0.9641,1
2046,27.9475,0.059,0.885,0.055,-0.2617,1
2047,29.145,0.04,0.861,0.099,0.9494,0
2048,28.9825,0.103,0.812,0.084,-0.4374,1
2049,29.0625,0.012,0.878,0.11,0.9716,1
2050,28.915001,0.08,0.816,0.104,0.7687,0
2051,28.0525,0.122,0.824,0.055,-0.9564,1
2052,28.4175,0.021,0.878,0.101,0.9648,1
2053,28.344999,0.008,0.91,0.082,0.964,1
2054,28.3125,0.037,0.861,0.102,0.9638,1
2055,29.110001,0.032,0.882,0.086,0.9607,0
2056,28.4625,0.073,0.831,0.096,0.4522,0
2057,28.2075,0.015,0.954,0.031,0.1779,0
2058,27.2675,0.055,0.85,0.095,0.891,1
2059,27.002501,0.134,0.733,0.133,-0.6357,1
2060,27.469999,0.041,0.873,0.086,0.891,1
2061,27.657499,0.088,0.808,0.104,0.274,1
2062,27.934999,0.047,0.866,0.086,0.9261,0
2063,27.547501,0.047,0.849,0.105,0.9692,0
2064,27.5,0.058,0.82,0.121,0.9524,1
2065,28.182501,0.034,0.928,0.037,0.1433,0
2066,27.705,0.041,0.919,0.04,0.1964,1
2067,27.8225,0.054,0.882,0.064,0.4131,0
2068,27.7325,0.013,0.924,0.063,0.8519,1
2069,27.945,0,0.875,0.125,0.9552,0
2070,27.834999,0.1,0.845,0.056,-0.9493,1
2071,28.5,0.047,0.895,0.058,0.631,0
2072,28.5825,0.048,0.823,0.128,0.9793,1
2073,29.174999,0.038,0.857,0.105,0.9652,1
2074,29.52,0.01,0.886,0.104,0.9825,0
2075,28.85,0.103,0.8,0.098,0.3163,0
2076,29.2325,0.156,0.675,0.169,0.5855,1
2077,29.674999,0.089,0.802,0.11,0.6705,1
2078,30.247499,0.063,0.817,0.121,0.6249,0
2079,30.200001,0.009,0.807,0.184,0.98,1
2080,30.1975,0.03,0.864,0.106,0.9575,1
2081,30.782499,0.03,0.931,0.04,0.4854,0
2082,30.4625,0.045,0.808,0.146,0.987,0
2083,30.2775,0.03,0.87,0.1,0.9098,0
2084,30.24,0.059,0.785,0.156,0.9863,0
2085,29.225,0.097,0.791,0.113,0.5285,0
2086,29.092501,0.03,0.863,0.107,0.9571,0
2087,29.065001,0.007,0.891,0.102,0.9738,0
2088,28.799999,0.08,0.887,0.034,-0.836,0
2089,27.844999,0.102,0.797,0.102,0.2732,1
2090,28.73,0.111,0.804,0.084,-0.8662,0
2091,28.940001,0.072,0.876,0.053,-0.7356,1
2092,29.41,0.062,0.856,0.082,0.4585,1
2093,29.799999,0.078,0.811,0.111,0.8511,1
2094,29.817499,0.068,0.827,0.105,0.8368,0
2095,29.3325,0.05,0.842,0.108,0.9352,1
2096,29.8025,0.047,0.824,0.129,0.9638,0
2097,29.5725,0.109,0.802,0.089,-0.6757,0
2098,29.497499,0.052,0.867,0.081,0.4211,1
2099,29.6875,0.017,0.837,0.146,0.9926,0
2100,29.334999,0.055,0.8,0.145,0.9893,0
2101,29.137501,0.036,0.869,0.094,0.9524,0
2102,28.8225,0.037,0.847,0.116,0.9633,1
2103,29.745001,0.083,0.847,0.07,-0.7821,0
2104,29.379999,0.061,0.819,0.121,0.9343,1
2105,29.41,0.061,0.798,0.142,0.9786,0
2106,29.01,0.099,0.804,0.097,-0.5859,1
2107,28.797501,0.069,0.851,0.08,0.1406,0
2108,28.045,0.081,0.837,0.083,-0.796,1
2109,27.985001,0.041,0.883,0.076,0.8604,0
2110,27.7675,0.02,0.891,0.089,0.9584,1
2111,28.004999,0.057,0.879,0.064,0.0616,0
2112,27.227501,0.08,0.828,0.093,0.5979,0
